MultilexDrug_ID,dmd_id,FullName, Year, IssueCount_midpoint6
1234;567;0,10488411000001108,DUMMY_NAME,2023,18861
1234;567;0,10488611000001106,DUMMY_NAME,2020,22489
1234;567;0,10488711000001102,DUMMY_NAME,2018,73134
1234;567;0,10489211000001104,DUMMY_NAME,2019,7321
1234;567;0,10489511000001101,DUMMY_NAME,2018,17040
1234;567;0,10489811000001103,DUMMY_NAME,2021,59628
1234;567;0,10490011000001100,DUMMY_NAME,2021,39994
1234;567;0,10490511000001108,DUMMY_NAME,2020,105818
1234;567;0,10490611000001107,DUMMY_NAME,2019,81969
1234;567;0,10491311000001107,DUMMY_NAME,2020,62250
1234;567;0,10491511000001101,DUMMY_NAME,2019,65203
1234;567;0,10491611000001102,DUMMY_NAME,2022,50705
1234;567;0,10492011000001101,DUMMY_NAME,2020,119719
1234;567;0,10492311000001103,DUMMY_NAME,2018,116629
1234;567;0,10492411000001105,DUMMY_NAME,2021,23005
1234;567;0,10492811000001107,DUMMY_NAME,2022,93331
1234;567;0,10493211000001100,DUMMY_NAME,2022,18313
1234;567;0,10493611000001103,DUMMY_NAME,2019,34102
1234;567;0,10494211000001102,DUMMY_NAME,2020,41404
1234;567;0,10495111000001107,DUMMY_NAME,2023,44101
1234;567;0,10495211000001101,DUMMY_NAME,2022,20237
1234;567;0,10496711000001100,DUMMY_NAME,2021,107919
1234;567;0,10497011000001104,DUMMY_NAME,2018,27434
1234;567;0,10497211000001109,DUMMY_NAME,2019,103197
1234;567;0,10498811000001109,DUMMY_NAME,2023,87464
1234;567;0,10499511000001100,DUMMY_NAME,2023,43409
1234;567;0,10499711000001105,DUMMY_NAME,2021,22096
1234;567;0,10500111000001108,DUMMY_NAME,2022,73337
1234;567;0,10500311000001105,DUMMY_NAME,2018,30160
1234;567;0,10500411000001103,DUMMY_NAME,2019,74210
1234;567;0,10500511000001104,DUMMY_NAME,2018,120305
1234;567;0,10501211000001108,DUMMY_NAME,2020,111356
1234;567;0,10501411000001107,DUMMY_NAME,2022,121842
1234;567;0,10502511000001103,DUMMY_NAME,2018,120614
1234;567;0,10502711000001108,DUMMY_NAME,2023,29537
1234;567;0,10502811000001100,DUMMY_NAME,2021,42191
1234;567;0,10503111000001101,DUMMY_NAME,2022,111921
1234;567;0,10503211000001107,DUMMY_NAME,2019,90520
1234;567;0,10503511000001105,DUMMY_NAME,2022,4788
1234;567;0,10503611000001109,DUMMY_NAME,2023,111154
1234;567;0,10504511000001108,DUMMY_NAME,2018,39561
1234;567;0,10504811000001106,DUMMY_NAME,2020,72258
1234;567;0,10505011000001101,DUMMY_NAME,2019,4109
1234;567;0,10505311000001103,DUMMY_NAME,2022,82202
1234;567;0,10505611000001108,DUMMY_NAME,2020,30038
1234;567;0,10505911000001102,DUMMY_NAME,2018,51578
1234;567;0,10506711000001107,DUMMY_NAME,2019,111935
1234;567;0,10507011000001108,DUMMY_NAME,2022,73202
1234;567;0,10507311000001106,DUMMY_NAME,2019,54254
1234;567;0,10507611000001101,DUMMY_NAME,2018,30409
1234;567;0,10508011000001109,DUMMY_NAME,2021,25848
1234;567;0,10508311000001107,DUMMY_NAME,2019,14634
1234;567;0,10508411000001100,DUMMY_NAME,2022,69839
1234;567;0,10508511000001101,DUMMY_NAME,2023,50932
1234;567;0,10509011000001104,DUMMY_NAME,2023,33602
1234;567;0,10509911000001100,DUMMY_NAME,2022,90604
1234;567;0,10510311000001108,DUMMY_NAME,2022,56715
1234;567;0,10510511000001102,DUMMY_NAME,2018,101746
1234;567;0,10511011000001101,DUMMY_NAME,2019,81024
1234;567;0,10511511000001109,DUMMY_NAME,2022,58408
1234;567;0,10511811000001107,DUMMY_NAME,2023,12145
1234;567;0,10512411000001100,DUMMY_NAME,2022,63418
1234;567;0,10512611000001102,DUMMY_NAME,2022,73326
1234;567;0,10512811000001103,DUMMY_NAME,2018,6268
1234;567;0,10512911000001108,DUMMY_NAME,2020,64670
1234;567;0,10513211000001105,DUMMY_NAME,2020,16526
1234;567;0,10513311000001102,DUMMY_NAME,2018,44475
1234;567;0,10513611000001107,DUMMY_NAME,2022,30884
1234;567;0,10513711000001103,DUMMY_NAME,2023,24877
1234;567;0,10514011000001103,DUMMY_NAME,2019,42843
1234;567;0,10516311000001106,DUMMY_NAME,2023,84050
1234;567;0,10517711000001108,DUMMY_NAME,2022,1653
1234;567;0,10517911000001105,DUMMY_NAME,2018,5276
1234;567;0,10518111000001108,DUMMY_NAME,2019,96662
1234;567;0,10518311000001105,DUMMY_NAME,2023,104586
1234;567;0,10518511000001104,DUMMY_NAME,2019,53245
1234;567;0,10518711000001109,DUMMY_NAME,2022,73288
1234;567;0,10518911000001106,DUMMY_NAME,2018,97783
1234;567;0,10519111000001101,DUMMY_NAME,2021,55189
1234;567;0,10519311000001104,DUMMY_NAME,2022,23896
1234;567;0,10519511000001105,DUMMY_NAME,2022,99689
1234;567;0,10520011000001101,DUMMY_NAME,2022,2463
1234;567;0,10520411000001105,DUMMY_NAME,2019,16456
1234;567;0,10521511000001102,DUMMY_NAME,2021,69314
1234;567;0,10527211000001105,DUMMY_NAME,2020,98290
1234;567;0,10528211000001109,DUMMY_NAME,2019,82740
1234;567;0,10528711000001102,DUMMY_NAME,2019,114917
1234;567;0,10534011000001105,DUMMY_NAME,2023,54114
1234;567;0,10534211000001100,DUMMY_NAME,2020,107330
1234;567;0,10534611000001103,DUMMY_NAME,2018,42044
1234;567;0,10535611000001102,DUMMY_NAME,2019,70004
1234;567;0,10535811000001103,DUMMY_NAME,2023,18825
1234;567;0,10536611000001107,DUMMY_NAME,2020,66363
1234;567;0,10537211000001107,DUMMY_NAME,2023,105250
1234;567;0,10537711000001100,DUMMY_NAME,2019,33721
1234;567;0,10538211000001106,DUMMY_NAME,2020,108015
1234;567;0,10538311000001103,DUMMY_NAME,2020,63530
1234;567;0,10538611000001108,DUMMY_NAME,2019,118785
1234;567;0,10538811000001107,DUMMY_NAME,2022,121742
1234;567;0,10538911000001102,DUMMY_NAME,2018,77809
1234;567;0,10539211000001101,DUMMY_NAME,2020,25768
1234;567;0,10539411000001102,DUMMY_NAME,2022,85218
1234;567;0,10539511000001103,DUMMY_NAME,2018,15899
1234;567;0,10539711000001108,DUMMY_NAME,2019,38728
1234;567;0,10540011000001104,DUMMY_NAME,2022,37595
1234;567;0,10540211000001109,DUMMY_NAME,2023,51160
1234;567;0,10540411000001108,DUMMY_NAME,2018,43344
1234;567;0,10540711000001102,DUMMY_NAME,2023,1345
1234;567;0,10540911000001100,DUMMY_NAME,2022,60878
1234;567;0,105411000001106,DUMMY_NAME,2023,87422
1234;567;0,10541111000001109,DUMMY_NAME,2022,1242
1234;567;0,10541511000001100,DUMMY_NAME,2020,50730
1234;567;0,10541811000001102,DUMMY_NAME,2018,57905
1234;567;0,10542011000001100,DUMMY_NAME,2023,46630
1234;567;0,10542411000001109,DUMMY_NAME,2022,23093
1234;567;0,10542611000001107,DUMMY_NAME,2021,115279
1234;567;0,10543411000001100,DUMMY_NAME,2022,36406
1234;567;0,10543611000001102,DUMMY_NAME,2021,86318
1234;567;0,10543811000001103,DUMMY_NAME,2023,22285
1234;567;0,10544711000001108,DUMMY_NAME,2018,70253
1234;567;0,10545011000001105,DUMMY_NAME,2020,121342
1234;567;0,10545311000001108,DUMMY_NAME,2019,30516
1234;567;0,10546611000001108,DUMMY_NAME,2018,6793
1234;567;0,10547111000001102,DUMMY_NAME,2021,510
1234;567;0,10547411000001107,DUMMY_NAME,2022,27242
1234;567;0,10548011000001102,DUMMY_NAME,2023,50082
1234;567;0,10549911000001106,DUMMY_NAME,2022,67215
1234;567;0,10550311000001104,DUMMY_NAME,2020,98180
1234;567;0,10552011000001103,DUMMY_NAME,2021,61669
1234;567;0,10563411000001105,DUMMY_NAME,2020,25663
1234;567;0,10566011000001109,DUMMY_NAME,2019,39266
1234;567;0,10566211000001104,DUMMY_NAME,2019,24928
1234;567;0,10566411000001100,DUMMY_NAME,2021,50016
1234;567;0,10566611000001102,DUMMY_NAME,2021,9107
1234;567;0,10566811000001103,DUMMY_NAME,2019,54408
1234;567;0,10567011000001107,DUMMY_NAME,2020,50497
1234;567;0,10567611000001100,DUMMY_NAME,2021,44503
1234;567;0,10570211000001105,DUMMY_NAME,2020,89938
1234;567;0,10572311000001103,DUMMY_NAME,2022,106381
1234;567;0,10573211000001100,DUMMY_NAME,2019,111827
1234;567;0,10577111000001103,DUMMY_NAME,2022,115478
1234;567;0,105911000001103,DUMMY_NAME,2019,103594
1234;567;0,10596311000001105,DUMMY_NAME,2018,5362
1234;567;0,10606111000001100,DUMMY_NAME,2021,15102
1234;567;0,10612511000001105,DUMMY_NAME,2020,74099
1234;567;0,10614811000001102,DUMMY_NAME,2020,68858
1234;567;0,10615011000001107,DUMMY_NAME,2021,60676
1234;567;0,10615211000001102,DUMMY_NAME,2021,68377
1234;567;0,10615711000001109,DUMMY_NAME,2023,41340
1234;567;0,10617311000001102,DUMMY_NAME,2018,3296
1234;567;0,10617511000001108,DUMMY_NAME,2022,74532
1234;567;0,10617811000001106,DUMMY_NAME,2023,120317
1234;567;0,10618111000001103,DUMMY_NAME,2019,102838
1234;567;0,10618511000001107,DUMMY_NAME,2019,58499
1234;567;0,10618711000001102,DUMMY_NAME,2018,114663
1234;567;0,10618911000001100,DUMMY_NAME,2020,46929
1234;567;0,10619911000001108,DUMMY_NAME,2020,35128
1234;567;0,10620211000001100,DUMMY_NAME,2023,53570
1234;567;0,106211000001101,DUMMY_NAME,2019,104261
1234;567;0,10625411000001108,DUMMY_NAME,2018,55379
1234;567;0,10637411000001100,DUMMY_NAME,2019,32723
1234;567;0,10638811000001104,DUMMY_NAME,2018,57345
1234;567;0,10639111000001104,DUMMY_NAME,2022,40548
1234;567;0,10639311000001102,DUMMY_NAME,2021,1100
1234;567;0,10640011000001107,DUMMY_NAME,2019,69661
1234;567;0,10640211000001102,DUMMY_NAME,2023,50201
1234;567;0,10643711000001100,DUMMY_NAME,2021,99719
1234;567;0,10644811000001106,DUMMY_NAME,2021,33149
1234;567;0,10645111000001100,DUMMY_NAME,2023,103937
1234;567;0,10646911000001109,DUMMY_NAME,2023,114660
1234;567;0,10649011000001104,DUMMY_NAME,2018,114922
1234;567;0,10649711000001102,DUMMY_NAME,2023,11165
1234;567;0,10658811000001100,DUMMY_NAME,2018,77894
1234;567;0,106611000001104,DUMMY_NAME,2018,18014
1234;567;0,10667211000001109,DUMMY_NAME,2021,64610
1234;567;0,10685111000001105,DUMMY_NAME,2022,90006
1234;567;0,10686211000001105,DUMMY_NAME,2020,46512
1234;567;0,10686911000001101,DUMMY_NAME,2020,122006
1234;567;0,10687111000001101,DUMMY_NAME,2020,9530
1234;567;0,10687311000001104,DUMMY_NAME,2018,21212
1234;567;0,10687511000001105,DUMMY_NAME,2023,88129
1234;567;0,10688811000001107,DUMMY_NAME,2023,81704
1234;567;0,10689011000001106,DUMMY_NAME,2020,30938
1234;567;0,10689211000001101,DUMMY_NAME,2022,19385
1234;567;0,10701211000001107,DUMMY_NAME,2021,86105
1234;567;0,10702311000001108,DUMMY_NAME,2020,8286
1234;567;0,10705611000001107,DUMMY_NAME,2020,59012
1234;567;0,10720111000001104,DUMMY_NAME,2019,45427
1234;567;0,10720911000001101,DUMMY_NAME,2022,81716
1234;567;0,10721111000001105,DUMMY_NAME,2020,86450
1234;567;0,10721411000001100,DUMMY_NAME,2020,69697
1234;567;0,10724111000001108,DUMMY_NAME,2021,27785
1234;567;0,107311000001107,DUMMY_NAME,2021,45625
1234;567;0,10731311000001109,DUMMY_NAME,2019,63774
1234;567;0,10733011000001107,DUMMY_NAME,2019,43228
1234;567;0,10733511000001104,DUMMY_NAME,2021,92389
1234;567;0,10733711000001109,DUMMY_NAME,2019,70329
1234;567;0,10733911000001106,DUMMY_NAME,2018,68398
1234;567;0,10740111000001102,DUMMY_NAME,2021,60267
1234;567;0,10740411000001107,DUMMY_NAME,2023,22017
1234;567;0,10740611000001105,DUMMY_NAME,2020,123344
1234;567;0,10740811000001109,DUMMY_NAME,2023,4923
1234;567;0,10741011000001107,DUMMY_NAME,2018,23643
1234;567;0,107411000001100,DUMMY_NAME,2021,94683
1234;567;0,10741211000001102,DUMMY_NAME,2019,57769
1234;567;0,10742711000001102,DUMMY_NAME,2022,17569
1234;567;0,10743211000001103,DUMMY_NAME,2021,31392
1234;567;0,10743711000001105,DUMMY_NAME,2020,121457
1234;567;0,10743911000001107,DUMMY_NAME,2023,57765
1234;567;0,10752811000001108,DUMMY_NAME,2022,55524
1234;567;0,10766811000001102,DUMMY_NAME,2022,20463
1234;567;0,10767211000001101,DUMMY_NAME,2021,74552
1234;567;0,10767411000001102,DUMMY_NAME,2018,108044
1234;567;0,10769311000001104,DUMMY_NAME,2023,100805
1234;567;0,10769611000001109,DUMMY_NAME,2023,27376
1234;567;0,10770211000001109,DUMMY_NAME,2021,68666
1234;567;0,10775911000001109,DUMMY_NAME,2019,73078
1234;567;0,10776711000001104,DUMMY_NAME,2018,100224
1234;567;0,10784611000001107,DUMMY_NAME,2020,1673
1234;567;0,10785211000001106,DUMMY_NAME,2022,73720
1234;567;0,10785411000001105,DUMMY_NAME,2021,42806
1234;567;0,10785811000001107,DUMMY_NAME,2018,12455
1234;567;0,10786511000001102,DUMMY_NAME,2023,33031
1234;567;0,10786711000001107,DUMMY_NAME,2023,66141
1234;567;0,107911000001108,DUMMY_NAME,2023,82585
1234;567;0,10792511000001104,DUMMY_NAME,2018,8237
1234;567;0,10798011000001105,DUMMY_NAME,2021,53489
1234;567;0,10810011000001106,DUMMY_NAME,2020,99144
1234;567;0,10811000001107,DUMMY_NAME,2019,95672
1234;567;0,108111000001106,DUMMY_NAME,2022,41246
1234;567;0,10816811000001103,DUMMY_NAME,2019,81883
1234;567;0,10817111000001108,DUMMY_NAME,2021,53938
1234;567;0,10817411000001103,DUMMY_NAME,2018,49563
1234;567;0,10820111000001101,DUMMY_NAME,2019,105474
1234;567;0,10820511000001105,DUMMY_NAME,2019,115911
1234;567;0,108211000001100,DUMMY_NAME,2020,82524
1234;567;0,10821811000001100,DUMMY_NAME,2019,34873
1234;567;0,10822011000001103,DUMMY_NAME,2023,108444
1234;567;0,10822611000001105,DUMMY_NAME,2018,92673
1234;567;0,10828511000001108,DUMMY_NAME,2019,119312
1234;567;0,10828711000001103,DUMMY_NAME,2019,53384
1234;567;0,10829111000001106,DUMMY_NAME,2020,113777
1234;567;0,108311000001108,DUMMY_NAME,2019,99863
1234;567;0,10833711000001106,DUMMY_NAME,2021,13343
1234;567;0,10834511000001103,DUMMY_NAME,2021,76028
1234;567;0,10834711000001108,DUMMY_NAME,2023,119988
1234;567;0,10834911000001105,DUMMY_NAME,2018,43867
1234;567;0,10835511000001102,DUMMY_NAME,2020,30033
1234;567;0,10835711000001107,DUMMY_NAME,2021,121035
1234;567;0,10838811000001108,DUMMY_NAME,2018,159
1234;567;0,10839011000001107,DUMMY_NAME,2019,100714
1234;567;0,10839211000001102,DUMMY_NAME,2019,32661
1234;567;0,10839411000001103,DUMMY_NAME,2022,10608
1234;567;0,10842811000001107,DUMMY_NAME,2022,55845
1234;567;0,10843011000001105,DUMMY_NAME,2023,107068
1234;567;0,10843211000001100,DUMMY_NAME,2023,105781
1234;567;0,10844811000001101,DUMMY_NAME,2021,49347
1234;567;0,10845211000001101,DUMMY_NAME,2019,22101
1234;567;0,10845611000001104,DUMMY_NAME,2018,59217
1234;567;0,10846011000001102,DUMMY_NAME,2020,71579
1234;567;0,10846211000001107,DUMMY_NAME,2023,112873
1234;567;0,10847111000001103,DUMMY_NAME,2019,26176
1234;567;0,10847311000001101,DUMMY_NAME,2018,18346
1234;567;0,10847511000001107,DUMMY_NAME,2023,105791
1234;567;0,10848911000001104,DUMMY_NAME,2020,75536
1234;567;0,10849111000001109,DUMMY_NAME,2018,104555
1234;567;0,10849511000001100,DUMMY_NAME,2019,115794
1234;567;0,10849711000001105,DUMMY_NAME,2019,91712
1234;567;0,10849911000001107,DUMMY_NAME,2019,105389
1234;567;0,10850111000001102,DUMMY_NAME,2019,109408
1234;567;0,10850511000001106,DUMMY_NAME,2018,102629
1234;567;0,10851411000001103,DUMMY_NAME,2019,62120
1234;567;0,10851611000001100,DUMMY_NAME,2021,98641
1234;567;0,10853211000001103,DUMMY_NAME,2021,71890
1234;567;0,10853411000001104,DUMMY_NAME,2018,101186
1234;567;0,10853611000001101,DUMMY_NAME,2023,42488
1234;567;0,10854611000001103,DUMMY_NAME,2018,30977
1234;567;0,10855211000001104,DUMMY_NAME,2023,82396
1234;567;0,10855711000001106,DUMMY_NAME,2022,61755
1234;567;0,10855911000001108,DUMMY_NAME,2021,116485
1234;567;0,10856111000001104,DUMMY_NAME,2020,62172
1234;567;0,10856811000001106,DUMMY_NAME,2019,12438
1234;567;0,10857011000001102,DUMMY_NAME,2018,95482
1234;567;0,10857311000001104,DUMMY_NAME,2018,37386
1234;567;0,10858011000001101,DUMMY_NAME,2018,17747
1234;567;0,10865511000001109,DUMMY_NAME,2019,117806
1234;567;0,10878211000001109,DUMMY_NAME,2022,25268
1234;567;0,10878511000001107,DUMMY_NAME,2021,32365
1234;567;0,10890211000001100,DUMMY_NAME,2020,3370
1234;567;0,10892211000001104,DUMMY_NAME,2018,92576
1234;567;0,10898611000001100,DUMMY_NAME,2020,84077
1234;567;0,10900011000001100,DUMMY_NAME,2020,114641
1234;567;0,10900211000001105,DUMMY_NAME,2021,35409
1234;567;0,10904511000001104,DUMMY_NAME,2022,82606
1234;567;0,10905211000001101,DUMMY_NAME,2019,49671
1234;567;0,10907011000001104,DUMMY_NAME,2021,76301
1234;567;0,10907211000001109,DUMMY_NAME,2021,44347
1234;567;0,10908311000001100,DUMMY_NAME,2022,51949
1234;567;0,109111000001104,DUMMY_NAME,2020,50668
1234;567;0,10921411000001106,DUMMY_NAME,2018,55391
1234;567;0,10922311000001108,DUMMY_NAME,2021,15701
1234;567;0,10930611000001102,DUMMY_NAME,2019,88909
1234;567;0,10930811000001103,DUMMY_NAME,2020,84491
1234;567;0,109311000001102,DUMMY_NAME,2022,74041
1234;567;0,109511000001108,DUMMY_NAME,2019,64111
1234;567;0,10952411000001100,DUMMY_NAME,2023,51976
1234;567;0,10956911000001107,DUMMY_NAME,2023,20407
1234;567;0,10957811000001100,DUMMY_NAME,2018,15410
1234;567;0,109611000001107,DUMMY_NAME,2019,118512
1234;567;0,10961711000001107,DUMMY_NAME,2023,112873
1234;567;0,10961811000001104,DUMMY_NAME,2019,36318
1234;567;0,10962111000001101,DUMMY_NAME,2020,43849
1234;567;0,10962511000001105,DUMMY_NAME,2023,36113
1234;567;0,10962711000001100,DUMMY_NAME,2018,37275
1234;567;0,10962911000001103,DUMMY_NAME,2019,10118
1234;567;0,10963111000001107,DUMMY_NAME,2018,40730
1234;567;0,10964111000001109,DUMMY_NAME,2021,59800
1234;567;0,10964511000001100,DUMMY_NAME,2018,24176
1234;567;0,10964711000001105,DUMMY_NAME,2020,60374
1234;567;0,10968811000001105,DUMMY_NAME,2019,53753
1234;567;0,10969211000001104,DUMMY_NAME,2019,79057
1234;567;0,109811000001106,DUMMY_NAME,2023,23151
1234;567;0,10981911000001107,DUMMY_NAME,2019,79752
1234;567;0,10982111000001104,DUMMY_NAME,2021,43329
1234;567;0,10983511000001101,DUMMY_NAME,2021,61797
1234;567;0,10985011000001105,DUMMY_NAME,2023,76535
1234;567;0,10985211000001100,DUMMY_NAME,2018,89396
1234;567;0,10985511000001102,DUMMY_NAME,2019,64693
1234;567;0,10985811000001104,DUMMY_NAME,2022,84719
1234;567;0,10986411000001105,DUMMY_NAME,2018,9961
1234;567;0,10986511000001109,DUMMY_NAME,2019,38868
1234;567;0,10986811000001107,DUMMY_NAME,2018,111845
1234;567;0,10987011000001103,DUMMY_NAME,2020,97303
1234;567;0,10987211000001108,DUMMY_NAME,2018,75980
1234;567;0,11004611000001101,DUMMY_NAME,2023,10072
1234;567;0,11005011000001107,DUMMY_NAME,2022,47166
1234;567;0,11005911000001106,DUMMY_NAME,2022,58013
1234;567;0,11008911000001100,DUMMY_NAME,2019,79935
1234;567;0,11009311000001107,DUMMY_NAME,2023,7673
1234;567;0,11009611000001102,DUMMY_NAME,2019,28918
1234;567;0,11009711000001106,DUMMY_NAME,2018,89827
1234;567;0,11010111000001102,DUMMY_NAME,2021,54618
1234;567;0,11010711000001101,DUMMY_NAME,2018,52877
1234;567;0,11010911000001104,DUMMY_NAME,2020,99113
1234;567;0,11011000001105,DUMMY_NAME,2021,100745
1234;567;0,11011111000001108,DUMMY_NAME,2019,49571
1234;567;0,11011911000001106,DUMMY_NAME,2022,102709
1234;567;0,11012111000001103,DUMMY_NAME,2023,72836
1234;567;0,11012611000001106,DUMMY_NAME,2020,84779
1234;567;0,11012911000001100,DUMMY_NAME,2018,66550
1234;567;0,11013611000001101,DUMMY_NAME,2022,93687
1234;567;0,11013911000001107,DUMMY_NAME,2018,4702
1234;567;0,11014211000001100,DUMMY_NAME,2018,26575
1234;567;0,11014511000001102,DUMMY_NAME,2023,98047
1234;567;0,11014711000001107,DUMMY_NAME,2019,29325
1234;567;0,11014911000001109,DUMMY_NAME,2022,91759
1234;567;0,11015011000001109,DUMMY_NAME,2020,79794
1234;567;0,11015311000001107,DUMMY_NAME,2021,102610
1234;567;0,11015511000001101,DUMMY_NAME,2023,121772
1234;567;0,11015911000001108,DUMMY_NAME,2018,2284
1234;567;0,11016311000001102,DUMMY_NAME,2020,74093
1234;567;0,11016511000001108,DUMMY_NAME,2022,1777
1234;567;0,11016711000001103,DUMMY_NAME,2019,20230
1234;567;0,11016911000001101,DUMMY_NAME,2020,29816
1234;567;0,11017311000001104,DUMMY_NAME,2022,59759
1234;567;0,11017511000001105,DUMMY_NAME,2021,30341
1234;567;0,11017711000001100,DUMMY_NAME,2022,107211
1234;567;0,11018011000001101,DUMMY_NAME,2018,94897
1234;567;0,11018411000001105,DUMMY_NAME,2019,55750
1234;567;0,11018611000001108,DUMMY_NAME,2023,62520
1234;567;0,11018911000001102,DUMMY_NAME,2022,37573
1234;567;0,11019211000001101,DUMMY_NAME,2022,30276
1234;567;0,11019711000001108,DUMMY_NAME,2023,68980
1234;567;0,11019911000001105,DUMMY_NAME,2020,2828
1234;567;0,11020111000001108,DUMMY_NAME,2019,97420
1234;567;0,11020311000001105,DUMMY_NAME,2021,100557
1234;567;0,11020511000001104,DUMMY_NAME,2023,18727
1234;567;0,11020711000001109,DUMMY_NAME,2023,99275
1234;567;0,11026411000001101,DUMMY_NAME,2019,30604
1234;567;0,11026611000001103,DUMMY_NAME,2020,58128
1234;567;0,11028811000001103,DUMMY_NAME,2019,61309
1234;567;0,11029111000001103,DUMMY_NAME,2020,16684
1234;567;0,11029311000001101,DUMMY_NAME,2021,56917
1234;567;0,11029611000001106,DUMMY_NAME,2018,49161
1234;567;0,11029811000001105,DUMMY_NAME,2018,86953
1234;567;0,11030611000001103,DUMMY_NAME,2021,81590
1234;567;0,11030911000001109,DUMMY_NAME,2020,23715
1234;567;0,11031511000001109,DUMMY_NAME,2018,54845
1234;567;0,11032011000001109,DUMMY_NAME,2021,41362
1234;567;0,11032211000001104,DUMMY_NAME,2020,108053
1234;567;0,11032411000001100,DUMMY_NAME,2019,101505
1234;567;0,11032611000001102,DUMMY_NAME,2021,35078
1234;567;0,11032811000001103,DUMMY_NAME,2023,98324
1234;567;0,11033011000001100,DUMMY_NAME,2020,82147
1234;567;0,11035511000001107,DUMMY_NAME,2022,53705
1234;567;0,11037311000001109,DUMMY_NAME,2019,38
1234;567;0,11044311000001104,DUMMY_NAME,2018,115854
1234;567;0,11044611000001109,DUMMY_NAME,2023,45287
1234;567;0,110511000001103,DUMMY_NAME,2021,69792
1234;567;0,11052611000001103,DUMMY_NAME,2020,8833
1234;567;0,110611000001104,DUMMY_NAME,2021,28551
1234;567;0,11064311000001107,DUMMY_NAME,2019,114975
1234;567;0,11064711000001106,DUMMY_NAME,2019,87111
1234;567;0,110811000001100,DUMMY_NAME,2023,44395
1234;567;0,11094011000001106,DUMMY_NAME,2022,27977
1234;567;0,11094411000001102,DUMMY_NAME,2018,88070
1234;567;0,11094811000001100,DUMMY_NAME,2019,26400
1234;567;0,11095111000001106,DUMMY_NAME,2021,99400
1234;567;0,111000001107,DUMMY_NAME,2019,65226
1234;567;0,11103011000001102,DUMMY_NAME,2021,109943
1234;567;0,11103311000001104,DUMMY_NAME,2019,72196
1234;567;0,11109511000001107,DUMMY_NAME,2019,52213
1234;567;0,1111000001108,DUMMY_NAME,2022,71070
1234;567;0,11120111000001100,DUMMY_NAME,2020,34701
1234;567;0,11121311000001108,DUMMY_NAME,2023,87116
1234;567;0,11136411000001109,DUMMY_NAME,2019,115487
1234;567;0,11137611000001109,DUMMY_NAME,2019,107221
1234;567;0,11137811000001108,DUMMY_NAME,2020,119860
